can_id,data,timestamp,ts_microseconds,ts_milliseconds,ts_seconds
256,"[0, 0, 3, 55, 0, 0, 0, 0]",2024-07-04 17:28:48,,,
256,"[0, 0, 3, 45, 0, 0, 0, 0]",2024-07-04 17:28:48,,,
256,"[0, 0, 3, 55, 0, 0, 0, 0]",2024-07-04 17:28:48,,,
256,"[0, 0, 3, 45, 0, 0, 0, 0]",2024-07-04 17:28:48,,,
256,"[0, 0, 3, 55, 0, 0, 0, 0]",2024-07-04 17:28:48,,,
256,"[0, 0, 3, 55, 0, 0, 0, 0]",2024-07-04 17:28:49,,,
256,"[0, 0, 3, 45, 0, 0, 0, 0]",2024-07-04 17:28:49,,,
256,"[0, 0, 3, 55, 0, 0, 0, 0]",2024-07-04 17:28:49,,,
256,"[0, 0, 3, 45, 0, 0, 0, 0]",2024-07-04 17:28:49,,,
256,"[0, 0, 3, 55, 0, 0, 0, 0]",2024-07-04 17:28:49,,,
256,"[0, 0, 3, 45, 0, 0, 0, 0]",2024-07-04 17:28:49,,,
256,"[0, 0, 3, 53, 0, 0, 0, 0]",2024-07-04 17:28:49,,,
256,"[0, 0, 3, 55, 0, 0, 0, 0]",2024-07-04 17:28:49,,,
256,"[0, 0, 3, 45, 0, 0, 0, 0]",2024-07-04 17:28:49,,,
256,"[0, 0, 3, 96, 0, 0, 0, 0]",2024-07-04 17:28:50,,,
256,"[0, 0, 3, 45, 0, 0, 0, 0]",2024-07-04 17:28:50,,,
256,"[0, 0, 3, 55, 0, 0, 0, 0]",2024-07-04 17:28:50,,,
256,"[0, 0, 3, 45, 0, 0, 0, 0]",2024-07-04 17:28:50,,,
256,"[0, 0, 3, 43, 0, 0, 0, 0]",2024-07-04 17:28:50,,,
256,"[0, 0, 3, 55, 0, 0, 0, 0]",2024-07-04 17:28:50,,,
256,"[0, 0, 3, 45, 0, 0, 0, 0]",2024-07-04 17:28:50,,,
256,"[0, 0, 3, 55, 0, 0, 0, 0]",2024-07-04 17:28:50,,,
256,"[0, 0, 3, 133, 0, 0, 0, 0]",2024-07-04 17:28:50,,,
256,"[0, 0, 3, 55, 0, 0, 0, 0]",2024-07-04 17:28:50,,,
256,"[0, 0, 3, 55, 0, 0, 0, 0]",2024-07-04 17:28:51,,,
256,"[0, 0, 3, 45, 0, 0, 0, 0]",2024-07-04 17:28:51,,,
256,"[0, 0, 3, 143, 0, 0, 0, 0]",2024-07-04 17:28:51,,,
256,"[0, 0, 3, 43, 0, 0, 0, 0]",2024-07-04 17:28:51,,,
256,"[0, 0, 3, 55, 0, 0, 0, 0]",2024-07-04 17:28:51,,,
256,"[0, 0, 3, 45, 0, 0, 0, 0]",2024-07-04 17:28:51,,,
256,"[0, 0, 3, 55, 0, 0, 0, 0]",2024-07-04 17:28:51,,,
256,"[0, 0, 3, 55, 0, 0, 0, 0]",2024-07-04 17:28:51,,,
256,"[0, 0, 3, 133, 0, 0, 0, 0]",2024-07-04 17:28:51,,,
256,"[0, 0, 3, 143, 0, 0, 0, 0]",2024-07-04 17:28:51,,,
256,"[0, 0, 3, 45, 0, 0, 0, 0]",2024-07-04 17:28:52,,,
256,"[0, 0, 3, 143, 0, 0, 0, 0]",2024-07-04 17:28:52,,,
256,"[0, 0, 3, 143, 0, 0, 0, 0]",2024-07-04 17:28:52,,,
256,"[0, 0, 3, 43, 0, 0, 0, 0]",2024-07-04 17:28:52,,,
256,"[0, 0, 3, 55, 0, 0, 0, 0]",2024-07-04 17:28:52,,,
256,"[0, 0, 3, 43, 0, 0, 0, 0]",2024-07-04 17:28:52,,,
256,"[0, 0, 3, 55, 0, 0, 0, 0]",2024-07-04 17:28:52,,,
256,"[0, 0, 3, 45, 0, 0, 0, 0]",2024-07-04 17:28:52,,,
256,"[0, 0, 3, 53, 0, 0, 0, 0]",2024-07-04 17:28:52,,,
256,"[0, 0, 3, 55, 0, 0, 0, 0]",2024-07-04 17:28:53,,,
256,"[0, 0, 3, 45, 0, 0, 0, 0]",2024-07-04 17:28:53,,,
256,"[0, 0, 3, 143, 0, 0, 0, 0]",2024-07-04 17:28:53,,,
256,"[0, 0, 3, 45, 0, 0, 0, 0]",2024-07-04 17:28:53,,,
256,"[0, 0, 3, 55, 0, 0, 0, 0]",2024-07-04 17:28:53,,,
256,"[0, 0, 3, 55, 0, 0, 0, 0]",2024-07-04 17:28:53,,,
256,"[0, 0, 3, 45, 0, 0, 0, 0]",2024-07-04 17:28:53,,,
256,"[0, 0, 3, 55, 0, 0, 0, 0]",2024-07-04 17:28:53,,,
256,"[0, 0, 3, 45, 0, 0, 0, 0]",2024-07-04 17:28:53,,,
256,"[0, 0, 3, 55, 0, 0, 0, 0]",2024-07-04 17:28:53,,,
256,"[0, 0, 3, 45, 0, 0, 0, 0]",2024-07-04 17:28:54,,,
256,"[0, 0, 3, 55, 0, 0, 0, 0]",2024-07-04 17:28:54,,,
256,"[0, 0, 3, 50, 0, 0, 0, 0]",2024-07-04 17:28:54,,,
256,"[0, 0, 3, 45, 0, 0, 0, 0]",2024-07-04 17:28:54,,,
256,"[0, 0, 3, 55, 0, 0, 0, 0]",2024-07-04 17:28:54,,,
256,"[0, 0, 3, 45, 0, 0, 0, 0]",2024-07-04 17:28:54,,,
